id_marca,nombre_marca,numero_registro,estado_registro
14092,CHATEAU DE ROUANNE GUERIN VINSOBRES,LBD.0179666,ACTIVE
14093,CHATEAU DE ROUANNE LES COTES VINSOBRES,LBD.0179664,ACTIVE
14094,CHATEAU DE ROUANNE ROUANNE ET LES CROTTES VINSOBRES,LBD.0179665,ACTIVE
14095,CHATEAU DE ROUGEON BOURGOGNE ALIGOTE ARENITES,LBD.0184493,ACTIVE
14096,CHATEAU DE ROUGEON BOURGOGNE BLANC OSTREA,LBD.0184494,ACTIVE
14097,CHATEAU DE RULLY BLANC PREMIER CRU CLOS DE LA BRESSANDE MONOPOLE,LBD.0202611,ACTIVE
14098,CHATEAU DE RULLY RED,LBD.0202613,ACTIVE
14099,CHATEAU DE RULLY WHITE,LBD.0202612,ACTIVE
14100,CHATEAU DE SAINT COSME COTES DU RHONE LES DEUX ALBION,LBD.0108110,ACTIVE
14101,CHATEAU DE SAINT COSME GIGONDAS,LBD.0047088,ACTIVE
14102,CHATEAU DE SAINT COSME GIGONDAS HOMINIS FIDES,LBD.0108112,ACTIVE
14103,CHATEAU DE SAINT COSME GIGONDAS LE CLAUX,LBD.0108111,ACTIVE
14104,CHATEAU DE SAINT COSME GIGONDAS LE POSTE,LBD.0108113,ACTIVE
14105,CHATEAU DE SALES POMEROL,LBD.0083255,ACTIVE
14106,CHATEAU DE SANCERRE CUVEE DU CONNETABLE SANCERRE,LBD.0183875,ACTIVE
14107,CHATEAU DE SANCERRE RED WINE,LBD.0183876,ACTIVE
14108,CHATEAU DE SANCERRE WHITE WINE,LBD.0183878,ACTIVE
14109,CHATEAU DE SAU RIVESALTES RANCIO GRENACHE GRIS,LBD.0202238,ACTIVE
14110,CHATEAU DE SEGRIES COTES DU RHONE ROUGE,LBD.0220038,ACTIVE
14111,CHATEAU DE SEGRIES LIRAC CUVEE RESERVE,LBD.0234565,ACTIVE
14112,CHATEAU DE SURONDE L'ESQUISSE,LBD.0205833,ACTIVE
14113,CHATEAU DE TERREFORT QUANCARD BORDEAUX SUPERIEUR,LBD.0096365,ACTIVE
14114,CHATEAU DE THAU COTES DE BOURG,LBD.0206655,ACTIVE
14115,CHATEAU DE TRADITION ROSE,LBD.0050423,ACTIVE
14116,CHATEAU DE TRINQUEVEDEL TAVEL ROSE,LBD.0051083,ACTIVE
14117,CHATEAU DE VALLAGON TOURAINE SAUVIGNON BLANC,LBD.0203234,ACTIVE
14118,CHATEAU DE VILLENEUVE SAUMUR CHAMPIGNY,LBD.0089102,ACTIVE
14119,CHATEAU DES DEMOISELLES,LBD.0231413,ACTIVE
14120,CHATEAU DES DEUX RIVES,LBD.0166017,ACTIVE
14121,CHATEAU DES GRAVIERS MARGAUX,LBD.0207421,ACTIVE
14122,CHATEAU DES HAUTES RIBES RED VACQUEYRAS,LBD.0095058,ACTIVE
14123,CHATEAU DES JACQUES CHARDONNAY CLOS DE LOYSE,LBD.0187465,ACTIVE
14124,CHATEAU DES JACQUES CLOS DE LOYSE BOURGOGNE,LBD.0132596,ACTIVE
14125,CHATEAU DES JACQUES GAMAY FLEURIE,LBD.0123746,ACTIVE
14126,"CHATEAU DES JACQUES MORGON, CORCELETTE",LBD.0197775,ACTIVE
14127,CHATEAU DES JACQUES MOULIN A. VENT LOUIS JADOT,LBD.0019395,ACTIVE
14128,CHATEAU DES LANDES CUVEE TRADITION LUSSAC SAINT EMILION,LBD.0225085,ACTIVE
14129,CHATEAU DES LAURETS BARON 80% MERLOT 20% CABERNET FRANC PUISSEGUIN SAINT-EMILION 0601,LBD.0224430,ACTIVE
14130,CHATEAU DES LAURETS BARON MERLOT PUISSEGUIN SAINT-EMILION 0605,LBD.0224429,ACTIVE
14131,CHATEAU DES LAURETS BARON SELECTION PARCELLAIRE,LBD.0212178,ACTIVE
14132,CHATEAU DES ORMEAUX LALANDE POMEROL,LBD.0220840,ACTIVE
14133,CHATEAU DES PLASSONS ESTATE BOTTLED VSP COGNAC 612,LBD.0112844,ACTIVE
14134,CHATEAU DES ROCHES BLANC DE SAUVIGNON,LBD.0076280,ACTIVE
14135,CHATEAU DES RONTETS,LBD.0168718,ACTIVE
14136,CHATEAU DES RONTETS CLOS VARAMBON,LBD.0156088,ACTIVE
14137,"CHATEAU DES RONTETS SAINT-AMOUR ""COTE DE BESSET""",LBD.0220993,ACTIVE
14138,CHATEAU DEYREM VALENTIN MARGAUX,LBD.0181711,ACTIVE
14139,CHATEAU DIANA CHARDONNAY CALIFORNIA,LBD.0202881,ACTIVE
14140,CHATEAU DIANA MERLOT CALIFORNIA,LBD.0202882,ACTIVE
14141,CHATEAU DIANA PINOT GRIGIO CALIFORNIA,LBD.0202883,ACTIVE
14142,CHATEAU DIANA SANGRIA,LBD.0134034,ACTIVE
14143,CHATEAU DOISY DAENE BARSAC,LBD.0104883,ACTIVE
14144,CHATEAU DOISY DAENE BORDEAUX BLANC,LBD.0110474,ACTIVE
14145,CHATEAU DOISY DAENE BORDEAUX SAUVIGNON BLANC,LBD.0218318,ACTIVE
14146,CHATEAU DOISY DAENE SAUTERNES,LBD.0199772,ACTIVE
14147,CHATEAU DOISY VEDRINES,LBD.0151673,ACTIVE
14148,CHATEAU DOISY-VEDRINES SAUTERNES,LBD.0096664,ACTIVE
14149,CHATEAU DOMECQ SELECTED HARVEST RED,LBD.0168745,ACTIVE
14150,CHATEAU DOMECQ SELECTED HARVEST WHITE,LBD.0168741,ACTIVE
14151,CHATEAU DU BASQUE,LBD.0070589,ACTIVE
14152,CHATEAU DU BERGEY CUVEE TRADITION FRONSAC,LBD.0215574,ACTIVE
14153,CHATEAU DU BOIS CHANTANT BORDEAUX SPUERIEUR,LBD.0097156,ACTIVE
14154,CHATEAU DU BOUSQUET GRAND VIN DE BORDEAUX,LBD.0019143,ACTIVE
14155,CHATEAU DU BREUIL BORDEAUX,LBD.0082584,ACTIVE
14156,CHATEAU DU BREUIL LA POMMIERE CALVADOS,LBD.0101196,ACTIVE
14157,CHATEAU DU CAILLAU - MALBEC CAHORS,LBD.0163275,ACTIVE
14158,CHATEAU DU CARRUBIER CUVEE DE ZELIE WHITE,LBD.0147515,ACTIVE
14159,CHATEAU DU CARRUBIER CUVEE INGENUE ROSE,LBD.0147522,ACTIVE
14160,CHATEAU DU COING DE ST-FIACRE,LBD.0214832,ACTIVE
14161,CHATEAU DU GAZIN FRONSAC,LBD.0168736,ACTIVE
14162,CHATEAU DU GRAND PUCH,LBD.0219967,ACTIVE
14163,CHATEAU DU JAUNAY MUSCADET SEVRE & MAINE SUR LIE,LBD.0096175,ACTIVE
14164,CHATEAU DU LUC,LBD.0226533,ACTIVE
14165,CHATEAU DU MOULIN NOIR,LBD.0209303,ACTIVE
14166,CHATEAU DU MOULIN-A-VENT LES GRANDS SAVARINS,LBD.0225657,ACTIVE
14167,CHATEAU DU NOZAY SANCERRE,LBD.0199558,ACTIVE
14168,CHATEAU DU PETIT THOUARS CHINON LES GEORGES,LBD.0179707,ACTIVE
14169,CHATEAU DU PIN,LBD.0207504,ACTIVE
14170,CHATEAU DU PIN BORDEAUX,LBD.0082583,ACTIVE
14171,CHATEAU DU RAUX,LBD.0214279,ACTIVE
14172,CHATEAU DU RETOUT HAUT MEDOC,LBD.0095798,ACTIVE
14173,CHATEAU DU RETOUT HAUT MEDOC,LBD.0225086,ACTIVE
14174,CHATEAU DU ROSAIRE,LBD.0231487,ACTIVE
14175,CHATEAU DU SEUIL COTEAUX D'AIX EN PROVENCE ROSE 'CHAPELLE DE SEUIL',LBD.0146482,ACTIVE
14176,CHATEAU DU SEUIL GRAVES,LBD.0089090,ACTIVE
14177,CHATEAU DU TAILLAN,LBD.0065776,ACTIVE
14178,CHATEAU DU TASTET CUVEE LAROQUE,LBD.0207525,ACTIVE
14179,CHATEAU DU TERTRE,LBD.0231119,ACTIVE
14180,CHATEAU DU TERTRE MARGAUX,LBD.0096661,ACTIVE
14181,CHATEAU DU TRIGNON COTES DU RHONE,LBD.0176591,ACTIVE
14182,CHATEAU DU TRIGNON GIGONDAS RED,LBD.0176617,ACTIVE
14183,CHATEAU DU TRIGNON M MUSCAT BEAUMES DE VENISE,LBD.0176611,ACTIVE
14184,CHATEAU DU TRIGNON ROUSANNE WHITE,LBD.0176598,ACTIVE
14185,CHATEAU DUCASSE BORDEAUX BLANC,LBD.0042302,ACTIVE
14186,CHATEAU DUCLUZEAU 10993,LBD.0136952,ACTIVE
14187,CHATEAU DUCRU BEAUCAILLOU,LBD.0230825,ACTIVE
14188,CHATEAU DUCRU BEAUCAILLOU ST JULIEN,LBD.0096801,ACTIVE
14189,CHATEAU DUCRU-BEAUCAILLOU,LBD.0116183,ACTIVE
14190,CHATEAU DUCRU-BEAUCAILLOU SAINT JULIEN,LBD.0225768,ACTIVE
14191,CHATEAU DUHART MILON,LBD.0218850,ACTIVE
14192,CHATEAU DUHART MILON PAUILLAC,LBD.0095233,ACTIVE
14193,CHATEAU DUHART MILON ROTHSCHILD,LBD.0151665,ACTIVE
14194,CHATEAU DUHART-MILON PAUILLAC,LBD.0216610,ACTIVE
14195,CHATEAU DURFORT VIVENS MARGAUX,LBD.0097114,ACTIVE
14196,CHATEAU DURFORT-VIVENS,LBD.0144035,ACTIVE
14197,CHATEAU D’ISSAN MARGAUX,LBD.0221041,ACTIVE
14198,CHATEAU D’YQUEM SAUTERNES,LBD.0201839,ACTIVE
14199,CHATEAU D’YQUEM SAUTERNES LUR SALUCE,LBD.0220095,ACTIVE
14200,CHATEAU FAGE GRAVES DE VAYRES,LBD.0001260,ACTIVE
14201,CHATEAU FALFAS COTES DE BOURG,LBD.0210001,ACTIVE
14202,CHATEAU FALFAS LES DEMOISELLES DE FALFAS,LBD.0182582,ACTIVE
14203,CHATEAU FAN CARNEY FRONSAC,LBD.0236234,ACTIVE
14204,CHATEAU FARIZEAU ROUGE BORDEAUX DESSERT WINE,LBD.0187728,ACTIVE
14205,CHATEAU FAUGERES,LBD.0213942,ACTIVE
14206,CHATEAU FAUGERES SAINT EMILION,LBD.0206613,ACTIVE
14207,CHATEAU FAURIE DE SOUCHARD,LBD.0227432,ACTIVE
14208,CHATEAU FAYAT POMEROL,LBD.0192558,ACTIVE
14209,CHATEAU FERET LAMBERT BORDEAUX SUPERIEUR,LBD.0163487,ACTIVE
14210,CHATEAU FERRAN BLANC,LBD.0228136,ACTIVE
14211,CHATEAU FERRAN PESSAC LEOGNAN,LBD.0102215,ACTIVE
14212,CHATEAU FERRAND SAINT EMILION GRAND CRU,LBD.0210152,ACTIVE
14213,CHATEAU FERRANDE GRAVE RED,LBD.0079995,ACTIVE
14214,CHATEAU FERRANDE GRAVES WHITE BORDEAUX,LBD.0235686,ACTIVE
14215,CHATEAU FERRIERE,LBD.0210151,ACTIVE
14216,CHATEAU FERRIERE,LBD.0233099,ACTIVE
14217,CHATEAU FEYTIT-CLINET,LBD.0232923,ACTIVE
14218,CHATEAU FIGEAC PREMIER GRAND CRU CLASSE ST EMILION,LBD.0115760,ACTIVE
14219,CHATEAU FILHOT SAUTERNES,LBD.0193482,ACTIVE
14220,CHATEAU FLEUR BADON,LBD.0210105,ACTIVE
14221,CHATEAU FLEUR CARDINALE,LBD.0206614,ACTIVE
14222,CHATEAU FLEUR CARDINALE ST EMILION,LBD.0238073,ACTIVE
14223,CHATEAU FLEUR CARDINALE ST EMILION GRAND CRU CLASSE,LBD.0095796,ACTIVE
14224,CHATEAU FLOREAL LAQUENS,LBD.0161908,ACTIVE
14225,CHATEAU FOMBRAUGE,LBD.0219407,ACTIVE
14226,CHATEAU FOMBRAUGE SIANT EMILION GRAND CRU,LBD.0029221,ACTIVE
14227,CHATEAU FOMBRAUGE ST EMILION,LBD.0101503,ACTIVE
14228,CHATEAU FOMBRAUGE ST. EMILION,LBD.0221246,ACTIVE
14229,CHATEAU FONGABAN,LBD.0203455,ACTIVE
14230,CHATEAU FONPLEGADE ST EMILION GRAND CRU CLASSE,LBD.0095797,ACTIVE
14231,CHATEAU FONROQUE,LBD.0219398,ACTIVE
14232,CHATEAU FONSECHE HAUT MEDOC,LBD.0189434,ACTIVE
14233,CHATEAU FONTAINE,LBD.0148862,ACTIVE
14234,CHATEAU FONTJONCOUSE CORBIERES,LBD.0188031,ACTIVE
14235,CHATEAU FORTIA - CHATEAUNEUF-DU-PAPE - CUVEE DU BARON,LBD.0165545,ACTIVE
14236,CHATEAU FOURCAS DUPRE BLANC,LBD.0182864,ACTIVE
14237,CHATEAU FOURCAS DUPRE MEDOC,LBD.0095784,ACTIVE
14238,CHATEAU FOURCAS HOSTEN MEDOC,LBD.0230758,ACTIVE
14239,CHATEAU FOURTET SAINT EMILION GRAND CRU,LBD.0227088,ACTIVE
14240,CHATEAU FRANC BIGAROUX,LBD.0210164,ACTIVE
14241,CHATEAU FRANK PHELAN,LBD.0114832,ACTIVE
14242,CHATEAU FUISSE LES COMBETTES POUILLY-FUISSE,LBD.0118309,ACTIVE
14243,CHATEAU FUISSE POUILLY-FUISSE 1ER CRU LE CLOS MONOPOLE,LBD.0237712,ACTIVE
14244,CHATEAU FUISSE SAINT VERAN,LBD.0115589,ACTIVE
14245,CHATEAU FUISSE WHITE BURGUNDY TETE DE CUVEE POUILLY-FUISSE,LBD.0159268,ACTIVE
14246,CHATEAU GAILLARD MORGON,LBD.0211540,ACTIVE
14247,CHATEAU GAILLARTEAU BORDEAUX MOELLEUX BLANC,LBD.0197519,ACTIVE
14248,CHATEAU GALOUPET CRU CLASSE 2022,LBD.0206332,ACTIVE
14249,CHATEAU GALOUPET CRU CLASSE ORGANIC ROSE,LBD.0228886,ACTIVE
14250,CHATEAU GARDAT,LBD.0215849,ACTIVE
14251,CHATEAU GARRAUD BORDEAUX,LBD.0083580,ACTIVE
14252,CHATEAU GARRAUD LALANDE,LBD.0189436,ACTIVE
14253,CHATEAU GARRAUD LALANDE DE POMEROL,LBD.0189435,ACTIVE
14254,CHATEAU GARREAU,LBD.0237648,ACTIVE
14255,CHATEAU GAZIN POMEROL,LBD.0228326,ACTIVE
14256,CHATEAU GIGERY COTES DE PROVENCE ROSE TR,LBD.0236056,ACTIVE
14257,CHATEAU GIGERY NOTRE DAME DE AGNES COTES DE PROVENCE ROSE,LBD.0199265,ACTIVE
14258,CHATEAU GIGERY PROVENCE ROSE,LBD.0172635,ACTIVE
14259,CHATEAU GISCOURS,LBD.0230826,ACTIVE
14260,CHATEAU GISCOURS MARGAUX,LBD.0206615,ACTIVE
14261,CHATEAU GISCOURS MARGAUX,LBD.0221547,ACTIVE
14262,CHATEAU GISCOURS MARGAUX,LBD.0221998,ACTIVE
14263,CHATEAU GLORIA,LBD.0151674,ACTIVE
14264,CHATEAU GLORIA,LBD.0159876,ACTIVE
14265,CHATEAU GLORIA,LBD.0236844,ACTIVE
14266,CHATEAU GLORIA ST JULIEN,LBD.0095447,ACTIVE
14267,"CHATEAU GOMBAUDE-GUILLOT, POMEROL",LBD.0218300,ACTIVE
14268,CHATEAU GRAND BARRAIL LAMARZELLE FIGEAC SAINT-EMILION GRAND CRU RED WINE,LBD.0197324,ACTIVE
14269,CHATEAU GRAND CORBIN MANUEL,LBD.0135508,ACTIVE
14270,CHATEAU GRAND PUY DUCASSE PAUILLAC,LBD.0231576,ACTIVE
14271,CHATEAU GRAND PUY LACOSTE PAUILLAC,LBD.0096807,ACTIVE
14272,CHATEAU GRANGE-NEUVE POMEROL,LBD.0202063,ACTIVE
14273,CHATEAU GREYSAC CRU BOURGEOIS,LBD.0216678,ACTIVE
14274,CHATEAU GRUAUD LAROSE ST JULIEN,LBD.0095309,ACTIVE
14275,CHATEAU GUICHOT BORDEAUX BLANC,LBD.0174156,ACTIVE
14276,CHATEAU GUICHOT BORDEAUX CLAIRET MELOT ROSE,LBD.0143330,ACTIVE
14277,CHATEAU GUICHOT BORDEAUX ROUGE,LBD.0174157,ACTIVE
14278,CHATEAU GUILHEM DE MESTRE,LBD.0208397,ACTIVE
14279,CHATEAU GUIMBERTEAU,LBD.0179402,ACTIVE
14280,CHATEAU GUIPIERE L'ECALLIER,LBD.0213433,ACTIVE
14281,CHATEAU GUIRAUD GRAND VIN BORDEAUX BL,LBD.0190100,ACTIVE
14282,CHATEAU GUIRAUD SAUTERNES 1ST GRAND CRU CLASSE,LBD.0096670,ACTIVE
14283,CHATEAU GUITIGNAN,LBD.0075392,ACTIVE
14284,CHATEAU HAURA GRAVES,LBD.0095770,ACTIVE
14285,CHATEAU HAUT BAGES LIBERAL,LBD.0210150,ACTIVE
14286,CHATEAU HAUT BAGES LIBERAL PAUILLAC,LBD.0204938,ACTIVE
14287,CHATEAU HAUT BAILLY - HAUT BAILLY II PESSAC LEOGNAN,LBD.0167301,ACTIVE
14288,CHATEAU HAUT BAILLY PESSAC LEOGNAN,LBD.0104104,ACTIVE
14289,CHATEAU HAUT BATAILLEY,LBD.0216699,ACTIVE
14290,CHATEAU HAUT BATAILLEY PAUILLAC,LBD.0126733,ACTIVE
14291,CHATEAU HAUT BERGEY PESSAC,LBD.0101383,ACTIVE
14292,CHATEAU HAUT BICOU AOC BORDEAUX,LBD.0143898,ACTIVE
14293,CHATEAU HAUT BRANDA,LBD.0175560,ACTIVE
14294,CHATEAU HAUT BRANDA BLANC,LBD.0175957,ACTIVE
14295,CHATEAU HAUT BRION,LBD.0190066,ACTIVE
14296,CHATEAU HAUT BRION,LBD.0231064,ACTIVE
14297,CHATEAU HAUT BRION PESSAC,LBD.0096871,ACTIVE
14298,CHATEAU HAUT BRION WHITE PESSAC LEOGNAN,LBD.0120984,ACTIVE
14299,CHATEAU HAUT CADET GRAND CRU SAINT EMILION,LBD.0135509,ACTIVE
14300,CHATEAU HAUT CARDINAL ST EMILION GC,LBD.0189437,ACTIVE
14301,CHATEAU HAUT GRAVEYRON,LBD.0169492,ACTIVE
14302,CHATEAU HAUT GUILLEBOT ENTRE DEUX MERS WHITE WINE,LBD.0189441,ACTIVE
14303,CHATEAU HAUT LAGRANGE PESSAC LEOGNAN,LBD.0207438,ACTIVE
14304,CHATEAU HAUT LANDON,LBD.0217189,ACTIVE
14305,CHATEAU HAUT MAILLET POMEROL,LBD.0189438,ACTIVE
14306,CHATEAU HAUT MAURIN BORDEAUX SAUVIGNON BLANC,LBD.0211376,ACTIVE
14307,CHATEAU HAUT MOULEYRE BORDEAUX,LBD.0143083,ACTIVE
14308,CHATEAU HAUT MOULEYRE BORDEAUX BLANC,LBD.0143084,ACTIVE
14309,CHATEAU HAUT MOULEYRE BORDEAUX GRANDE RESERVE,LBD.0110730,ACTIVE
14310,CHATEAU HAUT MOULEYRE RED,LBD.0226925,ACTIVE
14311,CHATEAU HAUT PEDRIAS,LBD.0234007,ACTIVE
14312,CHATEAU HAUT PERDRIAS,LBD.0220433,ACTIVE
14313,CHATEAU HAUT PIQUAT LUSSAC SAINT EMILION,LBD.0031510,ACTIVE
14314,CHATEAU HAUT PLAISANCE,LBD.0172220,ACTIVE
14315,CHATEAU HAUT REYS RED AOC GRAVES,LBD.0143896,ACTIVE
14316,CHATEAU HAUT RIOT CUVEE DE L'ABBAYE,LBD.0225060,ACTIVE
14317,CHATEAU HAUT ROCHER,LBD.0196165,ACTIVE
14318,CHATEAU HAUT SEGOTTES SAINT EMILLION GRAND CRU,LBD.0048563,ACTIVE
14319,CHATEAU HAUT SELVE RED,LBD.0075544,ACTIVE
14320,CHATEAU HAUT SELVE RESERVE,LBD.0156748,ACTIVE
14321,CHATEAU HAUT SELVE WHITE,LBD.0075545,ACTIVE
14322,CHATEAU HAUT SURGET LALANDE DE POMEROL RED,LBD.0018637,ACTIVE
14323,CHATEAU HAUT TOUR DE COUTELIN,LBD.0172217,ACTIVE
14324,CHATEAU HAUT VIGNEAU,LBD.0065078,ACTIVE
14325,CHATEAU HAUT-FLORIN,LBD.0220292,ACTIVE
14326,CHATEAU HAUT-MARBUZET,LBD.0145164,ACTIVE
14327,CHATEAU HAUT-SARIC,LBD.0217745,ACTIVE
14328,CHATEAU HAUT-SEGOTTES CLOS PETIT-CORBIN SAINT-EMILION GRAND CRU,LBD.0218746,ACTIVE
14329,CHATEAU HOSANNA RED BORDEAUX POMEROL,LBD.0141144,ACTIVE
14330,CHATEAU HYOT,LBD.0188035,ACTIVE
14331,CHATEAU HYOT RESERVE,LBD.0171680,ACTIVE
14332,CHATEAU JANON - BLANC,LBD.0225572,ACTIVE
14333,CHATEAU JANON - ROUGE,LBD.0225573,ACTIVE
14334,CHATEAU JAUMARD,LBD.0160793,ACTIVE
14335,CHATEAU JEANDEMAN FRONSAC,LBD.0187226,ACTIVE
14336,CHATEAU JEANNONIER SAUTERNES,LBD.0228857,ACTIVE
14337,CHATEAU JOANIN BECOT,LBD.0232364,ACTIVE
14338,CHATEAU JOANIN BECOT CASTILLION,LBD.0131432,ACTIVE
14339,CHATEAU JOUANIN RED BORDEAUX,LBD.0030887,ACTIVE
14340,CHATEAU KIRWAN MARGAUX,LBD.0108634,ACTIVE
14341,CHATEAU KIRWAN MARGAUX,LBD.0235211,ACTIVE
14342,CHATEAU L 'EVANGILE POMEROL,LBD.0096549,ACTIVE
14343,CHATEAU L RAME SAINTE CROIX DU MONT,LBD.0046198,ACTIVE
14344,CHATEAU L'EDEN CHATEAU L'EDEN MEDOC,LBD.0158349,ACTIVE
14345,CHATEAU L'EGLISE CLINET POMEROL RED BORDEAUX WINE,LBD.0121952,ACTIVE
14346,CHATEAU L'EGLISE SAGAT,LBD.0112560,ACTIVE
14347,CHATEAU L'ENCLOS MERLOT CABERNET FRANC MALBEC POMEROL,LBD.0078939,ACTIVE
14348,CHATEAU L'ERMITE D'AUZAN SAINTE CECILE COSTIERES DE NIMES RED,LBD.0211879,ACTIVE
14349,CHATEAU L'EVANGILE,LBD.0228595,ACTIVE
14350,CHATEAU L'OISEAU RED VIEILLE VIGNES,LBD.0121201,ACTIVE
14351,CHATEAU L'OISEAU WHITE BORDEAUX,LBD.0120968,ACTIVE
14352,CHATEAU L'ORANGERIE BLANC,LBD.0176588,ACTIVE
14353,CHATEAU L'ORANGERIE ROUGE,LBD.0176584,ACTIVE
14354,CHATEAU LA CABANNE GRAN VIN DE BORDEAUX,LBD.0189440,ACTIVE
14355,CHATEAU LA CABANNE POMEROL,LBD.0189439,ACTIVE
14356,CHATEAU LA CAUSSADE,LBD.0175567,ACTIVE
14357,CHATEAU LA CAUSSADE-BLANC,LBD.0175566,ACTIVE
14358,CHATEAU LA CLIDE,LBD.0205810,ACTIVE
14359,CHATEAU LA CONSEILLANTE POMEROL,LBD.0105659,ACTIVE
14360,CHATEAU LA COUSPAUDE,LBD.0184113,ACTIVE
14361,CHATEAU LA CREATION POMEROL,LBD.0185660,ACTIVE
14362,CHATEAU LA CROIX BONIS,LBD.0197920,ACTIVE
14363,CHATEAU LA CROIX D'YVRAC,LBD.0184761,ACTIVE
14364,CHATEAU LA CROIX DE GAY POMEROL,LBD.0217141,ACTIVE
14365,CHATEAU LA CROIX DU DUC BORDEAUX,LBD.0098257,ACTIVE
14366,CHATEAU LA CROIX POMEROL,LBD.0208290,ACTIVE
14367,CHATEAU LA CROIX ROMANE LALANDE DE POMEROL,LBD.0124423,ACTIVE
14368,CHATEAU LA CROIX-TOULIFAUT POMEROL,LBD.0234509,ACTIVE
14369,CHATEAU LA DAME BLANCHE,LBD.0081451,ACTIVE
14370,CHATEAU LA DOMINIQUE SAINT EMILION,LBD.0135510,ACTIVE
14371,CHATEAU LA FLEUR - SAINT-BONNET,LBD.0220293,ACTIVE
14372,CHATEAU LA FLEUR CHEVROL,LBD.0235982,ACTIVE
14373,CHATEAU LA FLEUR CLEMENCE GRAVES,LBD.0210809,ACTIVE
14374,CHATEAU LA FLEUR DES ROUZES,LBD.0219397,ACTIVE
14375,CHATEAU LA FLEUR POITOU LUSSAC ST EMILION,LBD.0097162,ACTIVE
14376,CHATEAU LA FLEUR POURRET,LBD.0214377,ACTIVE
14377,CHATEAU LA FREYNELLE - BLANC,LBD.0163250,ACTIVE
14378,CHATEAU LA FREYNELLE - CABERNET SAUVIGNON,LBD.0163273,ACTIVE
14379,CHATEAU LA FREYNELLE - CLAIRET,LBD.0222771,ACTIVE
14380,CHATEAU LA FREYNELLE - ROUGE,LBD.0163258,ACTIVE
14381,CHATEAU LA FREYNELLE PETIT VERDOT,LBD.0215912,ACTIVE
14382,CHATEAU LA GAFFELIERE MERLOT CABERNET FRANC SAINT EMILON,LBD.0130113,ACTIVE
14383,CHATEAU LA GORDONNE ROSE WINE,LBD.0091342,ACTIVE
14384,CHATEAU LA GRANGE CLINET GRAN VIN DE BORGEAUX,LBD.0056304,ACTIVE
14385,CHATEAU LA GRANGERE SAINT EMILION,LBD.0103092,ACTIVE
14386,CHATEAU LA GRAVIERE RED BORDEAUX,LBD.0081333,ACTIVE
14387,CHATEAU LA GROLET COTES DE BOURG 70% MERLOT 15% CABERNET SAUVIGNON 10% CABERNET FRANC 5% MALBEC,LBD.0184285,ACTIVE
14388,CHATEAU LA GROLET RED WINE,LBD.0196552,ACTIVE
14389,CHATEAU LA GURGUE,LBD.0219399,ACTIVE
14390,CHATEAU LA HAYE,LBD.0225052,ACTIVE
14391,CHATEAU LA JORINE ST. EMILION,LBD.0189443,ACTIVE
14392,CHATEAU LA LAGUNE HAUT MEDOC,LBD.0196046,ACTIVE
14393,CHATEAU LA LAGUNE HAUT MEDOC 3RD GRAND CRU CLASSE,LBD.0221548,ACTIVE
14394,CHATEAU LA LAGUNE HAUT MEDOC GRAND CRU CLASSE,LBD.0096967,ACTIVE
14395,CHATEAU LA LIQUIERE CISTUS,LBD.0171760,ACTIVE
14396,CHATEAU LA LOUVIERE ROUGE PESSAC,LBD.0231753,ACTIVE
14397,CHATEAU LA MASCARONNE,LBD.0215190,ACTIVE
14398,CHATEAU LA MASCARRONE RED,LBD.0215188,ACTIVE
14399,CHATEAU LA MISSION HAUT BRION BLANC PESSAC LEOGNAN,LBD.0127033,ACTIVE
14400,CHATEAU LA MONDOTTE,LBD.0204437,ACTIVE
14401,CHATEAU LA MONDOTTE SAINT EMILION GRAND CRU,LBD.0227086,ACTIVE
14402,CHATEAU LA MOTTE SICARD,LBD.0237649,ACTIVE
14403,CHATEAU LA MOULINIERE MERLOT,LBD.0070279,ACTIVE
14404,CHATEAU LA NAUDE BORDEAUX ROUGE,LBD.0235658,ACTIVE
14405,CHATEAU LA NERTH N/A BLANC CHATEAUNEUF DU PAPE,LBD.0136145,ACTIVE
14406,CHATEAU LA NERTHE 48% GRENACHE NOIR 29% SYRAH 22% MOURVEDRE 1% CINSAULT ROUG,LBD.0136142,ACTIVE
14407,"CHATEAU LA NERTHE CHATEAUNEUF DU PAPE BLANC, CLOS BEAUVENIR",LBD.0213949,ACTIVE
14408,"CHATEAU LA NERTHE CHATEAUNEUF DU PAPE ROUGE, LES CLAVELLES",LBD.0213948,ACTIVE
14409,CHATEAU LA NERTHE GRENACHE NOIR 42% MOURVEDRE 24% CINSAULT 19% SYRAH 15% LES GRANI,LBD.0136144,ACTIVE
14410,CHATEAU LA NERTHE ROUSSANNE 49% CLAIRETTE 43% GRENACHE 7% BOURBOULENC 2% CLOS DE BEAUVEN,LBD.0136146,ACTIVE
14411,CHATEAU LA PAPETERIE MONT ST EMILION,LBD.0189444,ACTIVE
14412,CHATEAU LA PEYRE SAINT ESTEPHE,LBD.0045842,ACTIVE
14413,CHATEAU LA POINTE BOUQUEY,LBD.0224469,ACTIVE
14414,CHATEAU LA POINTE POMEROL,LBD.0096665,ACTIVE
14415,CHATEAU LA RIBAUD,LBD.0147367,ACTIVE
14416,CHATEAU LA RIBAUD,LBD.0225059,ACTIVE
14417,CHATEAU LA ROSE BEAUMONT,LBD.0215850,ACTIVE
